Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.010000	0.346409	0.438980	87.968000	84.940000	
0.010000	0.344021	0.450378	88.166000	84.540000	
0.010000	0.341884	0.445555	88.312000	84.930000	
0.010000	0.346885	0.435316	88.040000	85.150000	
0.010000	0.342046	0.427559	88.042000	85.410000	
0.010000	0.340464	0.429385	88.242000	85.390000	
0.010000	0.342759	0.431305	88.072000	85.390000	
0.010000	0.341711	0.437244	88.230000	85.050000	
0.010000	0.343578	0.442497	88.102000	84.540000	
0.010000	0.340554	0.437259	88.186000	85.170000	
0.010000	0.340136	0.437106	88.120000	85.220000	
0.010000	0.338699	0.441554	88.398000	85.340000	
0.010000	0.343926	0.464334	88.020000	84.610000	
0.001000	0.314497	0.401607	89.118000	86.260000	
0.001000	0.304200	0.398511	89.478000	86.290000	
0.001000	0.303607	0.398561	89.534000	86.290000	
0.001000	0.300779	0.394585	89.688000	86.510000	
0.001000	0.298471	0.398881	89.712000	86.370000	
0.001000	0.296774	0.398707	89.660000	86.410000	
0.001000	0.294592	0.400118	89.982000	86.220000	
0.001000	0.299277	0.400346	89.774000	86.420000	
0.001000	0.296302	0.401650	89.824000	86.180000	
0.001000	0.295238	0.397031	90.024000	86.380000	
0.001000	0.295053	0.396307	89.942000	86.370000	
0.001000	0.294856	0.399047	89.892000	86.560000	
0.001000	0.293416	0.395983	89.794000	86.500000	
0.001000	0.294819	0.394929	89.914000	86.460000	
0.001000	0.294210	0.397228	89.978000	86.450000	
0.001000	0.291865	0.397508	90.116000	86.320000	
0.001000	0.294416	0.396415	89.872000	86.470000	
0.001000	0.295217	0.398483	89.842000	86.400000	
0.001000	0.288843	0.397799	90.138000	86.260000	
0.001000	0.289434	0.396521	89.956000	86.210000	
0.001000	0.289340	0.394937	90.160000	86.520000	
0.001000	0.286754	0.397364	90.258000	86.380000	
0.001000	0.292316	0.399183	90.024000	86.410000	
0.001000	0.292172	0.396037	89.986000	86.380000	
0.001000	0.289128	0.399319	90.122000	86.550000	
0.001000	0.287174	0.397437	90.268000	86.460000	
0.001000	0.288459	0.397242	90.128000	86.350000	
0.001000	0.290957	0.397767	89.872000	86.380000	
0.001000	0.289234	0.395442	89.976000	86.510000	
0.001000	0.292776	0.398111	89.960000	86.480000	
0.001000	0.287279	0.397958	90.096000	86.530000	
0.001000	0.285781	0.397413	90.186000	86.430000	
0.001000	0.289012	0.396502	90.002000	86.380000	
0.001000	0.285452	0.394517	90.208000	86.770000	
0.001000	0.285602	0.399224	90.152000	86.510000	
0.001000	0.287078	0.398660	90.030000	86.570000	
0.001000	0.284497	0.399134	90.146000	86.400000	
0.001000	0.285721	0.393289	90.162000	86.590000	
0.001000	0.285278	0.396597	90.258000	86.600000	
0.001000	0.285513	0.393740	90.258000	86.620000	
