Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.001000	0.294630	0.377114	90.088000	87.280000	
0.001000	0.289825	0.380166	90.126000	87.070000	
0.001000	0.291520	0.376096	90.074000	87.260000	
0.001000	0.289044	0.378955	90.200000	87.250000	
0.001000	0.286470	0.375945	90.328000	87.470000	
0.001000	0.288654	0.376419	90.194000	87.210000	
0.001000	0.288903	0.381153	90.134000	87.180000	
0.001000	0.289096	0.378597	90.132000	87.380000	
0.001000	0.286165	0.377818	90.270000	87.480000	
0.001000	0.287040	0.378442	90.264000	87.330000	
0.001000	0.288012	0.379434	90.062000	87.060000	
0.001000	0.285814	0.376937	90.118000	87.270000	
0.001000	0.283482	0.381256	90.296000	87.240000	
0.001000	0.287368	0.377318	90.096000	87.240000	
0.001000	0.287052	0.376060	90.108000	87.190000	
0.001000	0.284745	0.381803	90.298000	87.140000	
0.001000	0.286378	0.375934	90.222000	87.280000	
0.001000	0.284875	0.378736	90.174000	87.170000	
0.001000	0.282360	0.376760	90.334000	87.530000	
0.001000	0.286671	0.379534	90.258000	87.170000	
0.001000	0.284823	0.381428	90.202000	87.180000	
0.001000	0.284726	0.378183	90.166000	87.250000	
0.001000	0.281442	0.380934	90.342000	87.050000	
0.001000	0.280526	0.379570	90.452000	87.400000	
0.001000	0.280182	0.379078	90.314000	87.250000	
0.001000	0.284056	0.379057	90.330000	87.330000	
0.001000	0.280477	0.377855	90.484000	87.370000	
0.001000	0.279892	0.377856	90.412000	87.220000	
0.001000	0.281304	0.376664	90.366000	87.350000	
0.001000	0.280966	0.377802	90.458000	87.380000	
0.001000	0.280703	0.380691	90.410000	87.410000	
0.001000	0.283817	0.377577	90.324000	87.440000	
0.001000	0.279206	0.376719	90.354000	87.580000	
0.001000	0.278844	0.376147	90.508000	87.520000	
0.001000	0.280204	0.376507	90.344000	87.340000	
0.001000	0.279953	0.375662	90.492000	87.460000	
