   1.70125,  22.70077,   0.44340
   1.31158,  33.15857,   0.57410
   1.11676,  38.15345,   0.57520
   1.02631,  40.64962,   0.61020
   0.96330,  41.78645,   0.65210
   0.78214,  46.14450,   0.72560
   0.73413,  47.22379,   0.73880
   0.71298,  47.74041,   0.74100
   0.69384,  48.20844,   0.75000
   0.67591,  48.67775,   0.75130
   0.75130,   0.00000,   0.00000
