Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.010000	0.956170	0.943856	66.280000	66.260000	
0.010000	0.956052	0.916667	66.124000	67.240000	
0.010000	0.963215	0.930346	65.920000	67.120000	
0.010000	0.963117	0.929941	65.970000	66.770000	
0.010000	0.959314	0.933176	65.976000	66.650000	
0.010000	0.960794	0.922092	66.064000	67.020000	
0.010000	0.956958	0.929123	66.086000	66.660000	
0.010000	0.959808	0.936137	65.962000	66.390000	
0.010000	0.960361	0.927406	65.910000	66.650000	
0.010000	0.953648	0.963357	66.194000	66.220000	
0.010000	0.963504	0.944578	65.804000	66.370000	
0.010000	0.962034	0.906500	65.918000	67.660000	
0.010000	0.962946	0.925606	65.730000	67.070000	
0.010000	0.957454	0.931800	66.168000	66.440000	
0.010000	0.956139	0.933007	66.098000	67.060000	
0.010000	0.959869	0.936717	66.222000	66.290000	
0.010000	0.960872	0.912835	66.140000	67.420000	
0.010000	0.962110	0.944264	65.974000	66.510000	
0.010000	0.960207	0.928673	65.978000	66.850000	
0.010000	0.955532	0.924010	66.194000	67.140000	
0.010000	0.958074	0.926612	65.942000	66.720000	
0.001000	0.941177	0.899206	66.716000	67.500000	
0.001000	0.940831	0.898131	66.554000	67.850000	
0.001000	0.942969	0.901690	66.678000	67.770000	
0.001000	0.935244	0.898598	67.096000	67.880000	
0.001000	0.935129	0.893415	66.878000	68.110000	
0.001000	0.935841	0.896471	66.946000	67.770000	
0.001000	0.938068	0.894662	66.886000	67.980000	
0.001000	0.938535	0.897095	66.874000	67.840000	
0.001000	0.938425	0.894089	66.742000	67.910000	
0.001000	0.938116	0.896545	66.806000	67.880000	
0.001000	0.937089	0.895613	66.954000	67.740000	
0.001000	0.935597	0.892111	66.710000	67.930000	
0.001000	0.935496	0.895597	66.914000	68.060000	
0.001000	0.939657	0.896609	66.846000	68.050000	
0.001000	0.940350	0.893895	66.938000	67.950000	
0.001000	0.933873	0.896181	67.036000	67.970000	
0.001000	0.935137	0.894907	66.850000	68.120000	
0.001000	0.932935	0.894835	66.970000	68.010000	
0.001000	0.940094	0.892156	66.870000	68.030000	
0.001000	0.936262	0.896529	66.792000	67.910000	
0.001000	0.935455	0.889584	67.010000	68.000000	
0.001000	0.934128	0.893180	66.822000	67.960000	
0.001000	0.938957	0.898471	66.826000	68.020000	
0.001000	0.933641	0.899296	66.800000	67.870000	
0.001000	0.934444	0.896828	66.800000	68.090000	
0.001000	0.934494	0.895633	66.682000	68.070000	
0.001000	0.935709	0.899492	66.826000	68.060000	
0.001000	0.935895	0.896386	66.646000	67.780000	
0.001000	0.932468	0.898782	67.052000	67.860000	
0.001000	0.933437	0.898574	66.874000	68.030000	
0.001000	0.935213	0.890452	66.986000	68.070000	
0.001000	0.928694	0.895482	67.082000	67.830000	
0.001000	0.932284	0.892464	67.028000	67.880000	
0.001000	0.933763	0.901666	66.978000	67.910000	
0.001000	0.935921	0.895025	67.060000	68.120000	
0.001000	0.933724	0.893613	67.108000	67.980000	
0.001000	0.935634	0.890197	66.796000	68.250000	
0.001000	0.933574	0.892222	67.010000	68.070000	
0.001000	0.935364	0.892040	66.874000	68.000000	
0.001000	0.937010	0.891824	66.820000	68.000000	
