Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.100000	0.435972	0.526827	84.968000	82.510000	
0.100000	0.434885	0.584373	84.978000	80.000000	
0.100000	0.436414	0.592912	84.912000	80.840000	
0.100000	0.435612	0.506607	85.122000	83.010000	
0.100000	0.434056	0.616526	85.028000	80.220000	
0.100000	0.436906	0.592229	84.912000	80.240000	
0.100000	0.441923	0.586832	84.744000	80.380000	
0.100000	0.434698	0.597806	85.100000	80.210000	
0.100000	0.433452	0.526075	84.882000	82.480000	
0.100000	0.434574	0.559213	85.056000	80.970000	
0.100000	0.435740	0.569604	85.010000	81.230000	
0.100000	0.435712	0.498146	84.912000	83.170000	
0.100000	0.436778	0.639801	84.990000	78.830000	
0.100000	0.431826	0.560557	85.168000	81.200000	
0.100000	0.431932	0.521511	85.014000	82.420000	
0.100000	0.432098	0.576095	85.036000	80.910000	
0.100000	0.432657	0.544735	85.114000	81.410000	
0.100000	0.433403	0.478467	84.968000	84.210000	
0.010000	0.310867	0.355128	89.494000	87.960000	
0.010000	0.272826	0.337283	90.548000	88.470000	
0.010000	0.263444	0.340368	90.888000	88.500000	
0.010000	0.254940	0.334380	91.188000	88.920000	
0.010000	0.249403	0.338858	91.432000	88.990000	
0.010000	0.243297	0.330536	91.604000	89.140000	
0.010000	0.239449	0.334417	91.766000	89.180000	
0.010000	0.235222	0.333143	91.806000	88.980000	
0.010000	0.229905	0.335961	91.932000	89.090000	
0.010000	0.229442	0.337976	91.972000	88.990000	
0.010000	0.222574	0.327099	92.282000	89.260000	
0.010000	0.223599	0.331766	92.220000	89.180000	
0.010000	0.217669	0.334263	92.614000	89.610000	
0.010000	0.218504	0.332067	92.406000	89.000000	
0.010000	0.217064	0.332812	92.520000	89.330000	
0.010000	0.215223	0.338519	92.544000	88.840000	
0.010000	0.215679	0.339330	92.508000	89.280000	
0.010000	0.209796	0.332711	92.584000	89.230000	
0.010000	0.209996	0.337115	92.604000	89.100000	
0.010000	0.208029	0.339675	92.628000	89.260000	
0.010000	0.208894	0.334064	92.674000	89.420000	
0.010000	0.207764	0.338307	92.696000	89.240000	
0.010000	0.203658	0.339757	92.886000	89.090000	
0.010000	0.200816	0.343647	92.926000	89.050000	
0.010000	0.200893	0.343466	93.006000	89.390000	
0.010000	0.202820	0.343274	92.972000	89.180000	
0.010000	0.203866	0.341125	92.810000	89.190000	
0.010000	0.202732	0.336514	92.974000	89.260000	
0.010000	0.199526	0.346041	92.954000	89.040000	
0.010000	0.199674	0.343719	92.942000	89.500000	
0.010000	0.197647	0.365622	93.100000	88.680000	
0.010000	0.197218	0.355172	93.012000	88.710000	
0.010000	0.194720	0.355447	93.198000	88.840000	
0.010000	0.197867	0.369826	92.934000	88.560000	
0.010000	0.195594	0.366966	93.194000	88.580000	
0.010000	0.195394	0.352727	93.160000	88.940000	
0.010000	0.200403	0.358958	92.906000	88.470000	
0.010000	0.194402	0.362751	93.130000	88.600000	
0.010000	0.194814	0.344498	93.180000	89.160000	
0.010000	0.195865	0.373025	92.972000	88.490000	
0.001000	0.169357	0.327876	94.156000	89.830000	
0.001000	0.160918	0.328356	94.450000	89.840000	
0.001000	0.156075	0.328476	94.678000	89.860000	
0.001000	0.157874	0.326578	94.532000	89.880000	
0.001000	0.154199	0.327066	94.748000	89.810000	
0.001000	0.153117	0.330419	94.708000	89.620000	
0.001000	0.152570	0.327814	94.726000	89.850000	
0.001000	0.151427	0.328097	94.814000	89.600000	
0.001000	0.148154	0.328364	94.924000	89.800000	
0.001000	0.149601	0.327636	94.760000	89.730000	
0.001000	0.148741	0.323996	94.834000	89.960000	
0.001000	0.147200	0.329485	94.892000	89.820000	
0.001000	0.145852	0.327272	94.966000	89.730000	
0.001000	0.147043	0.330971	94.968000	89.800000	
0.001000	0.147803	0.330606	94.846000	89.920000	
0.001000	0.146003	0.327156	95.024000	89.720000	
0.001000	0.146629	0.331111	94.872000	89.970000	
0.001000	0.143649	0.329911	95.060000	89.760000	
0.001000	0.144749	0.330129	94.984000	89.710000	
0.001000	0.146918	0.326858	94.974000	89.820000	
0.001000	0.143154	0.329355	95.008000	89.920000	
0.001000	0.142039	0.332649	95.092000	89.730000	
0.001000	0.144484	0.334445	94.942000	89.790000	
0.001000	0.144107	0.334060	95.042000	89.760000	
0.001000	0.142688	0.331226	95.008000	89.820000	
0.001000	0.141896	0.330101	95.228000	89.930000	
0.001000	0.143236	0.330846	94.954000	89.930000	
0.001000	0.142865	0.331613	95.040000	89.840000	
0.001000	0.144893	0.333560	95.010000	89.750000	
0.001000	0.144280	0.332087	95.076000	89.780000	
0.001000	0.141496	0.335041	95.026000	89.730000	
0.001000	0.139890	0.334288	95.136000	89.950000	
0.001000	0.141708	0.330584	95.020000	90.040000	
0.001000	0.138625	0.332914	95.276000	89.800000	
0.001000	0.139362	0.333572	95.098000	89.900000	
0.001000	0.135383	0.335773	95.318000	89.710000	
0.001000	0.138206	0.339690	95.228000	89.870000	
0.001000	0.139764	0.334922	95.156000	89.860000	
0.001000	0.136583	0.335038	95.370000	89.940000	
0.001000	0.137696	0.337248	95.142000	89.900000	
