Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.010000	0.476864	0.519941	83.404000	82.270000	
0.010000	0.473647	0.510463	83.634000	82.630000	
0.010000	0.472789	0.536993	83.432000	81.860000	
0.010000	0.473291	0.517067	83.624000	82.840000	
0.010000	0.474159	0.515666	83.412000	82.890000	
0.010000	0.472534	0.515785	83.630000	82.860000	
0.010000	0.473134	0.528962	83.642000	82.240000	
0.010000	0.474447	0.519587	83.626000	82.750000	
0.010000	0.474443	0.522233	83.488000	82.300000	
0.010000	0.471676	0.525361	83.674000	82.220000	
0.010000	0.471427	0.517388	83.762000	82.770000	
0.010000	0.474158	0.518517	83.548000	82.740000	
0.010000	0.473315	0.537611	83.584000	82.220000	
0.010000	0.474825	0.549080	83.488000	81.780000	
0.001000	0.450786	0.492763	84.494000	83.470000	
0.001000	0.442385	0.490335	84.690000	83.500000	
0.001000	0.442728	0.488732	84.640000	83.570000	
0.001000	0.442369	0.489101	84.626000	83.680000	
0.001000	0.439382	0.489344	84.776000	83.550000	
0.001000	0.440010	0.490823	84.780000	83.620000	
0.001000	0.437819	0.493736	84.884000	83.450000	
0.001000	0.438686	0.487455	84.812000	83.810000	
0.001000	0.435790	0.489352	84.852000	83.720000	
0.001000	0.435032	0.488772	85.116000	83.770000	
0.001000	0.436724	0.488031	84.938000	83.770000	
0.001000	0.438938	0.490350	84.808000	83.510000	
0.001000	0.436706	0.489375	84.672000	83.580000	
0.001000	0.438259	0.490973	84.910000	83.800000	
0.001000	0.435875	0.489810	84.974000	83.600000	
0.001000	0.439933	0.492861	84.742000	83.670000	
0.001000	0.435162	0.489536	84.896000	83.820000	
0.001000	0.434944	0.492122	84.712000	83.740000	
0.001000	0.437221	0.486872	84.688000	83.610000	
0.001000	0.433923	0.487340	84.848000	83.690000	
0.001000	0.436722	0.489248	84.910000	83.620000	
0.001000	0.433437	0.492534	84.924000	83.840000	
0.001000	0.435005	0.489970	84.940000	83.620000	
0.001000	0.432226	0.487580	84.994000	83.610000	
0.001000	0.430519	0.488796	84.822000	83.640000	
0.001000	0.428989	0.489256	85.136000	83.820000	
0.001000	0.434615	0.492778	84.902000	83.310000	
0.001000	0.436679	0.488958	84.790000	83.680000	
0.001000	0.433230	0.492240	85.076000	83.600000	
0.001000	0.430348	0.489035	85.162000	83.790000	
0.001000	0.432042	0.493082	85.154000	83.530000	
0.001000	0.433910	0.489330	85.100000	83.800000	
0.001000	0.430198	0.489690	85.100000	83.500000	
0.001000	0.431854	0.493860	85.024000	83.680000	
0.001000	0.433287	0.490216	84.934000	83.670000	
0.001000	0.426279	0.490160	85.200000	83.860000	
0.001000	0.431427	0.495114	85.070000	83.420000	
0.001000	0.430573	0.491835	85.214000	83.750000	
0.001000	0.427952	0.488457	85.068000	83.790000	
0.001000	0.427928	0.488335	85.230000	83.740000	
