Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.010000	0.209593	0.353741	92.596000	88.600000	
0.010000	0.209514	0.348514	92.732000	88.610000	
0.010000	0.208878	0.347708	92.600000	88.750000	
0.010000	0.207141	0.356750	92.796000	88.510000	
0.010000	0.209786	0.368977	92.650000	88.350000	
0.010000	0.204324	0.368795	92.958000	87.920000	
0.010000	0.202238	0.372296	92.898000	88.200000	
0.010000	0.202407	0.382649	92.904000	87.890000	
0.010000	0.206514	0.364160	92.670000	88.370000	
0.010000	0.200954	0.374083	92.938000	88.010000	
0.010000	0.204600	0.366797	92.844000	88.230000	
0.010000	0.204271	0.369866	92.798000	87.950000	
0.001000	0.178148	0.340896	93.818000	88.920000	
0.001000	0.168122	0.336949	94.220000	89.130000	
0.001000	0.167648	0.339802	94.272000	89.100000	
0.001000	0.164366	0.341936	94.382000	89.020000	
0.001000	0.161856	0.337510	94.428000	89.210000	
0.001000	0.162435	0.337228	94.442000	89.060000	
0.001000	0.162366	0.340838	94.342000	89.170000	
0.001000	0.162189	0.337661	94.422000	89.320000	
0.001000	0.158422	0.336957	94.596000	89.210000	
0.001000	0.158342	0.335923	94.506000	89.090000	
0.001000	0.155217	0.339549	94.736000	89.190000	
0.001000	0.157829	0.337591	94.562000	89.320000	
0.001000	0.157173	0.335904	94.578000	89.230000	
0.001000	0.153552	0.339880	94.688000	89.080000	
0.001000	0.153255	0.338346	94.836000	89.070000	
0.001000	0.156124	0.343099	94.614000	89.070000	
0.001000	0.154401	0.337279	94.688000	89.370000	
0.001000	0.151995	0.340323	94.736000	89.260000	
0.001000	0.152532	0.342932	94.834000	89.080000	
0.001000	0.153045	0.336653	94.700000	89.240000	
0.001000	0.153763	0.342297	94.724000	89.250000	
0.001000	0.150335	0.338261	94.880000	89.460000	
0.001000	0.152108	0.343383	94.772000	89.230000	
0.001000	0.152985	0.339575	94.720000	89.180000	
0.001000	0.149382	0.341528	94.934000	89.440000	
0.001000	0.149635	0.341886	94.834000	89.330000	
0.001000	0.149536	0.343086	94.798000	89.270000	
0.001000	0.150460	0.344329	94.828000	89.150000	
0.001000	0.149405	0.340992	94.742000	89.170000	
0.001000	0.147222	0.343203	94.930000	89.160000	
0.001000	0.149101	0.345320	94.898000	89.350000	
0.001000	0.146350	0.346972	94.886000	89.240000	
0.001000	0.148168	0.344800	94.800000	89.120000	
0.001000	0.148507	0.344908	94.822000	89.330000	
0.001000	0.146870	0.345183	94.904000	89.170000	
0.001000	0.146022	0.348528	94.952000	89.270000	
0.001000	0.144972	0.344684	94.994000	89.240000	
0.001000	0.148634	0.346130	94.850000	89.220000	
0.001000	0.146199	0.343045	94.948000	89.190000	
0.001000	0.144032	0.345250	95.094000	89.330000	
